Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
55,621659,,52.3333,,54.2222,,45.8519,,44.1071,,36.0357,,44.6429,,35.6667,,33.119,,42.1389,,45.0952,,45.5238,,44.7917,,60.9444,,59.619,,60.125,,55.381,,47.2857,,40.1429,,49.8286,,54.119,,49.2143,,62.0476,,66.7755,,57.75,,49.6905,,47.3469,,45.64,,50.9
56,631659,,51.7,,54.5556,,45.6296,,45,,35.7857,,45.4048,,35.2333,,33.119,,41.8333,,46.1429,,46.7619,,44.75,,60.7222,,60.881,,60.1875,,55,,48.5556,,40.9048,,49.3429,,55.4048,,48.5238,,62.5,,66.8163,,59.0357,,50.2857,,48.9796,,45.4,,49.1
57,641658,,52.7,,53.9048,,45.8519,,45.3929,,35.5536,,44.9286,,33.8667,,34.1905,,43.0833,,45.5476,,46.9048,,43.4583,,61.2778,,61.3571,,60.6875,,55.3333,,49.0952,,42.2619,,50.1714,,56.1667,,51,,63.7857,,67.8367,,59.5536,,50.8571,,47.102,,46.48,,51.1333
58,651658,,52.2667,,53.6667,,45.6296,,44.9643,,36.1071,,45.0714,,35.8667,,33.0952,,42.8611,,46.7857,,44.1429,,45.125,,61.0278,,59.9762,,60.875,,55.5476,,47.4921,,42.619,,49.8,,55.381,,50.4762,,61.5714,,67.0816,,59.1071,,50.2381,,46.898,,46.68,,49.3667
59,661658,,52.0333,,53.5238,,44.1481,,46.6429,,35.25,,43.6905,,35.6333,,33.2857,,43.1389,,46.1667,,45.9524,,44.4167,,60.3056,,60.4762,,59.6458,,55.8571,,49.1905,,41.0714,,50.2286,,54.9762,,51.2381,,62.7619,,67.6531,,59.4107,,49.619,,47.4898,,44.08,,49.1667
60,671657,,53.0667,,54.7778,,45.1852,,45.6071,,36.0179,,45.6667,,34.7667,,32.7857,,43.0556,,45.619,,45.381,,44.9167,,60.6944,,61.2143,,60.8958,,55.2857,,47.9841,,41.1667,,49.6286,,54.7381,,49.9762,,63.119,,67.8367,,60.2143,,49.3095,,48.1429,,45.68,,50.6667
61,681657,,52.6333,,55.5714,,45.4444,,46.4286,,36.6964,,44.4286,,35.7,,33.9286,,43,,45.4524,,44.6667,,44.25,,60.5,,61,,60.7083,,54.9048,,48.5556,,41.381,,48.9714,,56.7381,,50.7381,,63.4286,,67.6735,,58.8036,,50.9048,,49.9796,,46.52,,48.7667
62,691657,,51.1667,,54.2381,,44.7778,,44.75,,35.2143,,43.6429,,34.8,,33,,41.4722,,45.2619,,45.7619,,43,,60.9444,,61.4286,,61.1667,,55.6429,,48.1746,,41.7619,,49.8286,,55.2381,,51.2143,,63.0238,,68.0204,,58.9107,,49.8571,,47.7551,,46.52,,50.1
63,710098,,52.6667,,53.8413,,46.1111,,44.5714,,36.1607,,44.5952,,34.9667,,34.7619,,41.5833,,45.119,,45.381,,44.4583,,62.0278,,60.5476,,59.5,,55.2143,,47.5397,,40.7619,,51,,56.0238,,50.1905,,62.119,,67.8775,,59.625,,49.1667,,46.6939,,45.48,,49.6667
64,720093,,51.3,,53.8413,,46.5556,,45.7857,,35.6786,,44.9524,,34.7667,,34.2857,,42.1944,,45.4524,,45.3333,,46.2917,,61.3056,,59.881,,59.375,,54.2143,,47.2063,,40.7619,,48.9714,,54.5476,,50.6905,,61.9286,,67.4286,,57.8393,,49.3333,,48.4082,,44.48,,50.6
65,730093,,52.6,,54.7302,,45.7037,,45.0357,,36.3929,,46.1905,,34.1,,34.3333,,41.6944,,46.5,,44.9524,,45.1667,,60.3611,,61.4524,,62,,56.5952,,48.2063,,41.5952,,51.4571,,55.4524,,50.3095,,62.3095,,69.3469,,58.2679,,50.0238,,48.6939,,45.32,,49.1333
66,765599,,53.4,,53.7778,,44.6667,,46.0357,,35.8214,,45.9286,,35.0667,,33.4524,,41.4722,,45.9286,,44,,45.1667,,60.7778,,59.9762,,59.1458,,56.4286,,48.3651,,42.1429,,49.3714,,55.3571,,49.881,,63.0714,,69.898,,59.7321,,48.7381,,47,,44.44,,50.9
67,775591,,50.6333,,55.2857,,46.6296,,44.25,,36.6607,,46.1667,,34.1,,33.9286,,42.1944,,46.2857,,45.9048,,43.875,,61.1111,,61.3571,,60.4792,,56.5952,,49.381,,41.1905,,51.0857,,55.7857,,51.7381,,64.1429,,68.1633,,59.2679,,50.4286,,46.8571,,44.28,,50.2667
68,785591,,54.5,,55.5714,,44.7037,,45.8214,,36.9464,,45.5952,,36.6667,,33.381,,42.1111,,46.1905,,46.6667,,45.7917,,61.1111,,61.5238,,58.8125,,55.9048,,48.4444,,42.1429,,51.6286,,54.8571,,50.9524,,64.9762,,69.2449,,60.25,,49.9286,,47.6531,,45.04,,51.8667
69,795590,,51.5667,,56.2063,,45.4815,,45.9643,,36.4286,,45.0714,,34.5667,,33.5238,,42.0556,,46.619,,46.4286,,46.625,,60,,59.5238,,60.2292,,56.381,,48.3651,,41.1905,,50.6,,56.3571,,50.119,,63.2143,,68.4898,,60,,50.4286,,48.2449,,45.68,,50.5
70,805590,,52.3,,55.2381,,46.5926,,45.1071,,36.875,,45.4762,,35.8667,,33.4762,,43.1944,,45.3333,,47.619,,44.2083,,60.8611,,61.9286,,60.6458,,56.0238,,49.3175,,41.9762,,52.2571,,56.5238,,52.0714,,64.0476,,68.8571,,61.0357,,50.619,,47.2653,,45.92,,50.0667
71,815589,,53.2667,,54.4286,,45.6667,,45.6071,,35.9286,,45.9286,,35.6667,,33.619,,41.25,,45.8333,,46,,44.2917,,60.3333,,61.7857,,61.7708,,57.1667,,48.9048,,40.6905,,50.1714,,57.5,,50.5238,,63.0714,,70.0612,,60.1071,,50.7143,,48.2245,,44.2,,49.6667
72,825589,,53,,54.0794,,45.6296,,44.6429,,36.3571,,45.119,,36.2333,,34.1905,,42.3333,,46.6429,,46.2857,,44.0417,,61.0833,,58.4286,,60.2708,,56.8333,,48.254,,41.0952,,51.2857,,57.6667,,52.1429,,62.9524,,69.4694,,59.9821,,51.6667,,48.5918,,47.48,,50.7667
73,835590,,53.9333,,55.6825,,46.4074,,44.5714,,37.25,,45.1667,,35.3667,,34.3095,,42.2778,,44.9524,,46.0952,,44.6667,,61.1389,,60.3095,,61.7708,,56.4762,,47.9206,,41.8095,,51.4857,,57.119,,51.5952,,63.7143,,68.0816,,59.1607,,49.3571,,47.8571,,45.4,,49.5333
74,845588,,53.0667,,53.9206,,44.8519,,46.1786,,35.8929,,45.5476,,34.9,,33.6429,,43.1944,,46.9762,,44.6667,,44.4167,,61.4444,,60.1667,,62.4167,,56.8095,,48.5714,,42.2619,,50.8,,56.9524,,51.3095,,63.5,,68.8163,,61.5893,,50.7619,,47.551,,44.76,,49.9667
75,855588,,52.1667,,54.1587,,46.7407,,44.4286,,36.9107,,46.0476,,36.3667,,34.5952,,42.9167,,46.5238,,47.1429,,45.875,,60.5278,,59.1429,,61.8125,,57.2857,,48.8254,,42,,51.3429,,57.119,,52.6905,,63.6429,,68.7959,,60.6429,,49.7857,,47.7959,,45.52,,49.4333
76,865588,,51.1667,,54.2222,,48.5185,,47.0357,,35.9107,,45.7857,,36.0667,,33.0238,,41.9722,,46.4524,,46.6667,,43.75,,60.9167,,58.9524,,61.4583,,56.9762,,48.0317,,41.619,,50.8,,54.5952,,50.881,,62.9524,,70.102,,60.4643,,49.7381,,47.8571,,44.12,,50.1667
77,875587,,52.7333,,53.8254,,45.5926,,48.1429,,36.3214,,45.4762,,35.7667,,33.0714,,42.9722,,48.3095,,46.2857,,45.375,,60.5556,,59.5714,,62.7292,,55.2857,,48.5873,,42.3571,,50.6571,,57.2857,,50.1905,,63.3095,,69.3673,,60.6429,,49.6905,,48.449,,45.52,,49.7
78,885587,,53.6667,,54.2698,,45.1852,,46.5357,,36.5179,,45.4286,,35.8,,34.2619,,41.75,,48.3095,,46,,45.4583,,60.6944,,59.4524,,61.4792,,56.3571,,49.3492,,42.3095,,52.4,,56.3333,,51.3095,,64.5,,68.9388,,60.75,,49.7619,,48.7347,,45.76,,50.4333
79,895587,,52.2333,,53.4603,,47.9259,,45.5357,,36.9107,,45.4286,,35.7667,,34.1905,,43.6111,,48.0714,,45.7143,,44.2083,,60.7778,,59.2619,,61.5833,,56.0476,,48.8413,,41.2381,,52.2857,,56.1667,,51.6667,,63.7857,,70.0612,,59.3393,,49.0476,,49.0408,,45,,50.1667
80,905586,,54.5667,,54.7937,,45.5926,,47.8214,,36.0536,,45,,35.3333,,33.5714,,42.5278,,48.5714,,47.8571,,46.25,,61.3056,,59.5,,60.7083,,56.7381,,47.9683,,42.7381,,53.4,,56.8571,,51.4286,,63.881,,68.0204,,61.7143,,49.6667,,48.3878,,45.32,,48.9667
81,915586,,52.8333,,54.381,,47,,46.3929,,36.6429,,45.6667,,35.6667,,33.7857,,42.2222,,50.3095,,46.2381,,42.8333,,61.1111,,59.0952,,61.5417,,56.881,,48.0159,,42.381,,54.6857,,59.0238,,51.6429,,63.2619,,69.2449,,60.875,,49.1905,,47.5714,,43.72,,50.7667
82,925586,,54.2333,,55.3016,,46.2963,,46.2143,,37.3393,,44.6905,,35.1333,,33.6667,,43.1944,,50.5238,,46.3333,,44,,60.5,,60.0476,,61.4583,,55.7143,,49.2222,,41.4762,,54.2,,58.6905,,51.5952,,64,,69.5918,,61.4107,,50.0238,,46.9388,,44.28,,49.6333
83,935587,,54.1,,54.9206,,47.1852,,49,,36.3214,,47.0476,,35.1333,,34.7619,,43.6944,,52.4048,,47.0476,,45.2917,,62.3056,,58.6429,,60.1875,,57.6429,,50.4286,,42.9286,,55.5143,,58.4286,,51.619,,63.4048,,69.4082,,60.8929,,51.0238,,47.4082,,45.28,,49.6667
84,945586,,55.9667,,54.2222,,47.5926,,48.5,,36.4821,,44.2619,,35.7333,,35.0714,,42.7778,,51.7619,,46.0952,,44.9583,,60.4444,,59.5952,,60.8958,,58.2619,,50.4603,,43.381,,54.4857,,58.119,,52.0476,,64.119,,69.1225,,62.3929,,50.3333,,48.5918,,45.24,,51.4333
85,955585,,53.2,,55.2698,,46.8148,,47.3929,,36.1964,,44.8095,,35.5333,,33.8095,,42.3611,,52.0952,,46.619,,46.6667,,60.5,,60.5,,61.9792,,56.881,,51.6984,,43.0238,,53.2857,,58.8571,,51.9762,,63.5952,,68.7551,,61.0357,,49.9524,,47.5102,,44.12,,49.4667
86,965584,,55.4333,,54.0476,,47.0741,,46.6071,,36.0893,,45.9048,,35.3,,34.1905,,42.5556,,52.619,,47,,44.4583,,60.25,,60.5476,,62.5208,,57.3333,,51.7143,,42.2619,,55.2571,,58.0952,,52.8333,,63.6429,,70.3469,,62.0714,,50.0476,,48.7959,,46.28,,50.1333
87,975584,,54.9667,,54.4603,,47.5926,,46.2143,,35.6607,,45.2619,,35.6333,,34.381,,43.3889,,52.6905,,46.9524,,43.2083,,59.75,,60.9524,,62.2708,,58.4524,,52.1587,,43.1905,,55.2,,59.0476,,51.9048,,64.5714,,69.0204,,61.25,,49.2857,,47.4898,,45.32,,51.2
88,985583,,54.5333,,54.5873,,46.7037,,46.5357,,36.2143,,44.881,,37.0667,,33.4048,,43.8056,,52.7381,,48.2381,,44.4583,,59.6944,,60.8095,,62.75,,57.1667,,50.746,,43.5476,,54.4,,59.2619,,52.7143,,65.2381,,70.6122,,61.25,,50.381,,48.9592,,44.92,,48.9
89,1025128,,118.0667,,112.6032,,85.1481,,92.0357,,56.1071,,81.7619,,65.5667,,53.5714,,93.3889,,92.3571,,79.2381,,73.9167,,95.3333,,119.4048,,135.6042,,131.3095,,118.1746,,78.1905,,126.9714,,125.1667,,121.2381,,150.5238,,167.551,,136.7143,,98.4762,,94.3061,,88.28,,93.2333
90,1035113,,118.4667,,115.1429,,86.4074,,89.1071,,54.8393,,79.881,,65.3333,,52.8095,,92.0833,,91.1905,,80.5714,,73.5,,95.8889,,117.7619,,136.9792,,129.6905,,124.2381,,79.3333,,135.8,,127.5476,,124.4286,,151.5952,,167.6531,,140.7143,,99.381,,95.102,,89.76,,97.6667
91,1045112,,118.7,,113.5079,,86.6296,,88.4286,,54.4821,,78.4762,,64.8,,53.0476,,88.5556,,89.5238,,78,,72.375,,94.75,,118.1429,,135.4375,,128.2857,,122.5873,,78.0714,,138.6,,125.9762,,121.4286,,147.6905,,164.6122,,140.0536,,97.6429,,92.5918,,93.12,,98.5667
92,1055112,,117.8,,114.0476,,87.2593,,89.1071,,54.9464,,80.0238,,65.2667,,52.381,,89.3333,,90.7143,,80.0476,,72.2083,,95,,116.4524,,132.7292,,128,,123.2698,,78.5952,,136.4571,,124.9286,,123.2143,,146.619,,163.0816,,137.9821,,99.0238,,91.9592,,91.56,,99.3333
93,1065112,,118.6,,113.381,,87.8148,,90.2143,,55.8929,,78.6429,,64.6667,,52.2857,,87.6389,,90.2143,,79.7143,,72.0833,,95,,117.5952,,131.7083,,127.6905,,122.3968,,78.1905,,136.8571,,121.6667,,120.2857,,143.9286,,161.8163,,136.8929,,99.9286,,93.6327,,90.88,,98.6333
94,1075111,,117.9333,,114.8254,,88.4444,,88.5714,,54.125,,79.4762,,67.0667,,53.2619,,87.6944,,89.381,,80.0952,,71.375,,95.1111,,115.7381,,131.0208,,125.619,,122.254,,78.4048,,137.9714,,123.2381,,121.5476,,145.6429,,161.5714,,134.8929,,99.119,,92.2041,,91.2,,98.8667
95,1085111,,117.2,,114.8413,,88.8519,,89.7143,,55.3393,,79.619,,64.1333,,52.5,,87.0833,,90.8333,,80.5238,,72.6667,,93.5278,,115.0238,,130.7708,,126.2857,,121.3651,,78.881,,136.0286,,122.1905,,120.5476,,142.7619,,160.6122,,134.625,,98.7619,,94.8367,,91.88,,98.7
96,1095110,,117.5,,113.8413,,87.6667,,90.6429,,55.1429,,79.2857,,64.5333,,52.4048,,88.4444,,90.9762,,80.5238,,70.5,,92.9167,,115.3571,,130.0417,,125.8095,,122.0317,,79.0476,,136.0286,,122.1429,,121.2143,,140.5476,,159.2857,,133.5536,,98.7619,,93.2041,,91.72,,98.6
97,1108548,,118.6667,,114.0317,,90.3704,,90.5714,,57.0714,,80.2143,,65.5333,,51.619,,89.0556,,91.5476,,78.9048,,73.8333,,94.3333,,113.881,,129.9375,,125.5714,,121.5873,,77.2143,,136.3428,,123.9762,,119.6429,,142.6429,,158.9184,,134.5,,97.9048,,91.5918,,92.76,,101.1
98,1118531,,120.6333,,113.1111,,88.1481,,91.8571,,55.7321,,79.5238,,66.2,,53.619,,88.3333,,90.4524,,80.4286,,73.2083,,94.0833,,114.6905,,130.3125,,126.381,,121.2698,,79.7143,,137.4286,,121.9524,,120.1905,,140.5238,,158.3265,,131.25,,99.4286,,91.7143,,92.72,,101.0667
99,1155507,,118.9667,,113.2857,,89.8889,,88.1429,,57.5179,,81.4286,,64.5,,53,,89.0833,,90.6905,,83.0952,,73.9167,,94.6111,,112.6429,,128.1875,,124.2619,,121.1429,,76.4762,,137.9429,,123.2619,,119.8333,,139.5,,157.7755,,130.6964,,98.6905,,91.5306,,93.72,,101.0667
100,1165498,,117.3,,113.7143,,89.4074,,90,,55.8571,,78.9048,,63.9333,,53.5714,,87.4444,,91.119,,83,,72.875,,94.5,,114.9524,,129.3958,,124.4524,,121.0159,,77.9286,,136.5429,,124.2143,,119.619,,138.8333,,157.9184,,129.75,,99.7143,,93.3878,,93.72,,102.5
101,1175498,,120.0667,,114.1746,,89.7037,,89.4286,,56.0893,,81.1905,,63.4,,52.3333,,89.0556,,91.2381,,81.7143,,73.25,,95.4167,,113.619,,129.5,,123.2619,,120.1587,,79.3571,,137.0286,,124.4762,,118.2381,,139.7143,,156.7755,,131.1429,,98.9524,,93.8571,,91.04,,101.2
102,1185499,,118.2333,,116.1111,,90,,90.25,,57,,81.7619,,66.2667,,53.9762,,88.25,,92.4048,,81,,74.2083,,94.9444,,113.2857,,129.0417,,124.5476,,120.1587,,78.4524,,138.0857,,122.7857,,119.5952,,136.9524,,157.8775,,130.1607,,100.6429,,91.1225,,93.36,,101.2333
103,1195497,,116.6667,,114.746,,90.5556,,92.2857,,57.7321,,84.0238,,65.3667,,54.1429,,88.4722,,91.619,,82.2381,,73,,95.5556,,113.7143,,127.1042,,124.7619,,121.5873,,79.5476,,137.7143,,124.7381,,118,,140.5238,,157.6939,,131.375,,99.0476,,92.6531,,92.6,,101.9667
104,1205497,,118.5333,,115.4127,,92.6667,,92.3214,,56.8214,,81.4048,,65.3333,,53,,91.0833,,91.3333,,81.0476,,73.0833,,95.6944,,114.3571,,129.3958,,122.1667,,122.4444,,80.2143,,136.9429,,123.6905,,119.7619,,138.1905,,157.3265,,130.875,,98.5,,92.9796,,94.4,,103.2
105,1218971,,118.9333,,114.8254,,91.2593,,92.1429,,57.9643,,81.5238,,65.1333,,54.6667,,90.25,,90.881,,82.0476,,76.0417,,96.3611,,114.9286,,129.0208,,124.2619,,121.8889,,80.119,,138.1429,,122.0714,,120.4762,,140.6905,,157.1633,,130.9286,,99.6905,,93.0612,,95.48,,103.6667
106,1228965,,120.9,,114.6825,,91.0741,,91.4286,,58.3929,,82.8333,,67.2,,54.9286,,90.9167,,92.2381,,81.9524,,75.5,,96.6111,,115,,129.5417,,123.8095,,121.5079,,80.5952,,136.4857,,123.5476,,119.5,,139.5238,,156.7551,,131.3214,,100.7619,,94.9388,,94.2,,103.4333
107,1238964,,120.1667,,114.5714,,91.0741,,94.6071,,56.8571,,84.1667,,65.0667,,55.4048,,89.3611,,91.9762,,81.4286,,73.9167,,96.5278,,115.1667,,128.7083,,122.6429,,121.8571,,81.0714,,137.9429,,124.9524,,120.0952,,139.6429,,157.2857,,130.1964,,100.3333,,93.4082,,94.36,,103.5
108,1248964,,121.0667,,114.4762,,92.4815,,94.1786,,57.0179,,84.3095,,67.3667,,55.0714,,90.2222,,90.7857,,82.381,,75.875,,97.1389,,116.2857,,129.4583,,125.5476,,121.0317,,80.0476,,138.5143,,124.9762,,120.0476,,141.1667,,157.8571,,129.9643,,101.0476,,95.6735,,96.84,,102.2667
109,1258965,,121.5,,117.6667,,92.4444,,92.6071,,57.8036,,83.4286,,66.9333,,54.5238,,90.9167,,91.6667,,84,,74.9167,,98.8611,,116.2143,,129.8125,,125.7619,,122.4603,,80.9762,,140.0571,,124.119,,121.7143,,139.9762,,158.3061,,132.3036,,99.9286,,94.4898,,94.56,,104.4333
110,1268963,,119.6333,,117.127,,92.5556,,93.7143,,59.1964,,84.7857,,65.0333,,55.9048,,92.25,,94.0238,,84,,77.4167,,98,,116.2143,,130.2708,,124.5952,,122.4127,,82.5714,,139.4,,126.4762,,121,,141.619,,157.6735,,133.2679,,102.0952,,95.0204,,96.08,,104.1
111,1278963,,121.9333,,116.5873,,95.4074,,96.2857,,59.4286,,84.0714,,66.5333,,55.119,,93.25,,94.1905,,83.5238,,75.2083,,99.2778,,116.0238,,131.25,,123.9286,,122.9206,,82.881,,139.4571,,126.4048,,122.9762,,140.7619,,159.6531,,132.4286,,102.881,,93.5918,,95.48,,105.2333
112,1288963,,121.3667,,117.3333,,95.7037,,94.8929,,58.4821,,85.7381,,65.3,,55.8571,,92.9722,,95.7857,,86.7143,,76.2917,,99.8611,,118.619,,130.875,,125.619,,123.9841,,83.1667,,140.5429,,128.2143,,122.5238,,143.1905,,158.9388,,131.9821,,102.5714,,95.3673,,95.84,,104.5
113,1298962,,124.3,,117.6984,,93.7778,,94.5357,,58.7857,,85.7143,,68.6667,,56.381,,94.25,,94.5,,85.4286,,77.625,,100.1111,,116.619,,132.8542,,125.9762,,124,,82.2381,,140.2857,,127.7619,,122.9762,,142.9048,,160.7143,,135.375,,103.4286,,96.7143,,95.84,,103.9